block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016415859626610877,W109684747,text,"Nachfolgende nicht zwangsläufig abwickeln, sondern das Geschehen kann in die eine oder andere Richtung gehen. Die MaBnahme A hat nicht notwendigerweise die Wirkung B zur Folge, sondern es können ohne weiteres die Situationen C, D, E usw. eintreten. B und die anderen Wirkungen sind eben grundsätzlich nicht mathematische Funktionen von A. ",119,"[122, 124, 875, 215]",916,2.016415859626611e+18,
2016415859626610878,W109684747,text,"In Erkenntnis dieses Sachverhaltes wird daher auch mehr und mehr die Wahrscheinlichkeitstheorie bei der Behandlung betriebswirtschaftlicher Fragen herangezogen und neben die determinierten Zusammenhänge die stochastischen, d. h. wahrscheinlichkeitstheoretisch fundierten Zusammenhänge gesetzt. ",119,"[124, 225, 875, 298]",917,2.016415859626611e+18,
2016415859626610879,W109684747,text,"Stochastische Beziehungen weisen keine strenge Abhängigkeit wie die determinierten mathematisch-funktionalen Beziehungen auf. Während bei den letzteren jedem $\mathbf { p }$ nur ein $\mathbf { x } \cdot$ -Wert zugeordnet ist, gibt es im Falle stochastischer Relationen zu jedem $\mathfrak { p }$ eine Wahrscheinlichkeitsverteilung von x. ",119,"[124, 308, 875, 382]",918,2.016415859626611e+18,
2016415859626610880,W109684747,text,"Im Koordinatenkreuz ist also die mathematische Funktion durch eine bestimmte Kurve (bei Nichtlinearität - I) bzw. durch eine Gerade (bei Linearität - II) gekennzeichnet, während die stochastische Beziehung durch einen Punkteschwarm mit der Tendenz zu einer Kurve (III) charakterisiert ist. ",119,"[124, 392, 875, 464]",919,2.016415859626611e+18,
2016415859626610882,W109684747,text,"Obwohl offenbar keine funktionale Abhängigkeit besteht, so kann man doch die Punkte durch eine Regressionskurve approximieren. Die mittlere quadratische Abweichung der Punkte ist dann ein MaB für die Unsicherheit wirtschaftlicher Voraussagen. ",119,"[126, 630, 879, 704]",921,2.016415859626611e+18,
2016415859626610883,W109684747,text,"Im allgemeinen werden physikalisch-technische Prozesse als determiniert betrachtet, obwohl auch hier das mechanistische Kausalgesetz durch die Entdeckung statistisch-stochastischer Relationen erschüttert wurde. Ein physikalisches Gesetz sagt heute nicht mehr aus, als dab ein bestimmtes Ereignis mit groBer Wahrscheinlichkeit eintreten wird. Das gilt für die Mikrophysik und für einen Teil der Makrophysik; nur in einem Restbereich der Makrophysik, insbesondere in der klassischen Mechanik, arbeitet man noch mit GewiBheitsfunktionen. ",119,"[126, 713, 879, 859]",922,2.016415859626611e+18,
2016415859626610884,W109684747,text,"Wenn nun aber schon in physikalisch-technischen Prozessen nicht unbedingt strenge, sondern auch stochastische Abhängigkeiten bestehen, um wieviel weniger determiniert wird das betriebswirtschaftliche Geschehen sein, das doch durch menschliches Verhalten bestimmt wird. Es ist schon bemerkenswert, daB, wie die moderne Marktforschung gefunden hat, das Marktverhalten der Konsumenten - allerdings nur soweit es sich um Abnehmer von Massengütern handelt — oftmals unerwartete stochastische GesetzmäBigkeiten aufweist, aber mehr als stochastische Abhängigkeiten sind in den mittleren und oberen Leistungsbereichen der Betriebswirtschaftstheorie nicht zu erwarten. ",119,"[126, 871, 877, 907]",923,2.016415859626611e+18,
2016415859626610887,W109684747,text,,120,"[126, 124, 866, 251]",926,2.016415859626611e+18,
2016415859626610888,W109684747,text,"Die Einbeziehung der Wahrscheinlichkeitstheorie hat wohl die betriebswirtschaftliche Forschung auBerordentlich bereichert, das Rechnen mit mathematischen GewiBheitsfunktionen hingegen bleibt ziemlich problematisch. Jene operationsanalytischen Verfahrenstechniken, die auf der Wahrscheinlichkeitstheorie aufbauen, stellen fruchtbare Beiträge zur betriebswirtschaftlichen Theorie dar, jene hingegen, die determinierte Abhängigkeiten annehmen, sind eher für die Betriebstechnik und Betriebswissenschaft als für die Betriebswirtschaft interessant. ",120,"[124, 261, 866, 406]",927,2.016415859626611e+18,
2016415859626610889,W109684747,text,"Auf betriebswirtschaftlichem Gebiet hängt die zukünftige Entwicklung der Operationsforschung im Gegensatz zur naturwissenschaftlichen Operationsforschung weitgehend von der Pflege wahrscheinlichkeitstheoretischer Analysen ab. Es scheint so, als könnte die weitere rechenhafte Durchdringung der Wirtschaft nur auf diesem Wege erfolgen. Allerdings bedeutet dies in der Entscheidungstheorie, in der Betriebswirtschaftspolitik, daB keine eindeutigen Entscheidungsstrategien (Schnittpunkte von Kurven) mehr vom Operationsforscher errechnet werden, sondern daβ er nur Entscheidungsbereiche anbieten kann. Wenn die betriebswirtschaftliche Operationsforschung über eine betriebswissenschaftliche Rechnung hinausgehen will, also auch die mittleren Leistungsbereiche erfassen will, muB sie in verstärktem MaBe die Wahrscheinlichkeitstheorie heranziehen. Sie muB versuchen, die den wirtschaftlichen Gesamtheiten zugrunde liegenden Verteilungsgesetze aufzudecken. Wo derartige Häufigkeitsverteilungsgesetze nicht vorliegen, dort freilich wird auch die Wahrscheinlichkeitstheorie keine Ergebnisse zeitigen. Auch wird sie dort versagen, wo der Umfang der zu untersuchenden Gesamtheit (z. B. Stückzahl), das N, zu klein ist, wo keine echten, d. h. die Verteilung in der Gesamtheit wiedergebenden Stichproben gezogen werden können, also bei Einzelfertigungen und Kleinserien, in Kleinbetrieben und vielen Mittelbetrieben. Hier ist die Indeterminiertheit und Wirklichkeit des Einzelfalles so stark, daB sich keine Ordnung, kein statistisches Gesetz darlegen läBt. Bei vielen Entscheidungen fehlen genügende Fälle aus der Vergangenheit, sie wiederholen sich nicht, die Entscheidungen sind gewissermaen einzigartig, sie sind nie gleichwertig. ",120,"[126, 418, 873, 839]",928,2.016415859626611e+18,
2016415859626610890,W109684747,text,"Es ist kein Zufall, daB zum Beweis determinierter Abhängigkeiten immer wieder technische Beispiele angeführt werden; es gibt nämlich keine rein wirtschaftlichen Beispiele, die herangezogen werden könnten. ,Der EinfluB des Gehaltes an Schwefel, Phosphor und Kupfer auf die Korrosionsgeschwindigkeit von Stahl unter Einwirkung von Zitronensäure"" oder die ,,Abhängigkeit der Reizschwelle des Patellarsehnenreflexes von Temperatur, Luftdruck und Dampfdruck"" (47) sind ganz offensichtlich technische Probleme, auch dann, wenn sie, wie im ersten Beispiel, als betriebliche Fertigungsprobleme gesehen werden. ",120,"[126, 850, 875, 905]",929,2.016415859626611e+18,
2016415859626610893,W109684747,text,,121,"[126, 124, 875, 215]",932,2.016415859626611e+18,
2016415859626610894,W109684747,text,"Die Programmierer bestätigen diese Auffassung, wenn sie sagen, daB die betriebswirtschaftlichen Abläufe im Gegensatz zu jenen der Mathematik, die mit stetigen Funktionen einer oder weniger Variablen auskommt, unstetig und darüber hinaus auch noch Funktionen sehr vieler Veränderlicher sind. Es gibt eben im betriebswirtschaftlichen Bereich strenggenommen keine eindeutig definierten ,,Funktionen"", wie es z. B. die mathematische Funktion des Sinus oder Logarithmus ist. Aus diesem Grunde zeichnen sich auch die Ablaufprogramme für die Elektronenrechner durch Unstetigkeit aus, d. h. der Ablaufplan hat sehr viele Verzweigungspunkte, ,von denen aus der Ablauf sich in zwei wesentlich verschiedenen Formen fortsetzt, gesteuert von dem Erfülltsein oder Nichterfülltsein einer Bedingung"" (48). ",121,"[124, 225, 875, 428]",933,2.016415859626611e+18,
2016415859626610895,W109684747,text,Vom ökonometrischen Standpunkt aus werden die Beziehungen in folgende drei Gruppen eingeteilt (49): ,121,"[126, 438, 873, 474]",934,2.016415859626611e+18,
2016415859626610896,W109684747,text,"aDefinitionen, natürlich-technische Beziehungen, Reaktionsbeziehungen. ",121,"[243, 483, 590, 536]",935,2.016415859626611e+18,
2016415859626610897,W109684747,text,"Das konventionelle Rechnungswesen hat sich in der Kennzahlenrechnung vorwiegend mit den Definitionsbeziehungen beschäftigt. Es begnügte sich beispielsweise mit der Ausrechnung der Beziehungszahlen Preise : Menge, Gewinn : Kapital, Kosten : Ertrag usw. Das strategische Rechnungswesen hingegen wendet sein Hauptinteresse den Reaktionsbeziehungen und den natürlich-technischen Beziehungen zu. ",121,"[124, 547, 875, 655]",936,2.016415859626611e+18,
2016415859626610898,W109684747,text,"Während aber die natürlich-technischen Beziehungen zwar nicht in allen, aber in vielen Fällen mathematisch formuliert werden können, ergeben sich bei den Reaktionsbeziehungen oder, wie sie auch genannt werden, den institutionellen Beziehungen Schwierigkeiten, die auch von der Ökonometrie bis heute nur scheinbar gelöst wurden. ",121,"[126, 668, 875, 758]",937,2.016415859626611e+18,
2016415859626610899,W109684747,text,"Ist bezeichnenderweise schon die natürlich-technische Beziehung zwischen der Erzeugungsmenge und den Produktionsfaktoren zahlenmäBig nicht erschöpfend darzustellen, um wieviel weniger die Reaktionsrelation Einkommen : Steuern oder gar die noch schwierigeren Nachfrage- und Angebotsbeziehungen. ",121,"[124, 769, 875, 842]",938,2.016415859626611e+18,
2016415859626610900,W109684747,text,"Von dem Augenblick an, in dem die Phänomene zueinander in Beziehung gesetzt werden, lösen sie sich von den ihnen zugrunde liegenden Sachverhalten (nach der Auffassung der Operationsforscher) ab und werden zu selbständigen Grö- ",121,"[126, 852, 871, 907]",939,2.016415859626611e+18,
2016415859626610903,W109684747,text,"Ben, mit denen gerechnet werden kann. In den nachfolgenden mathematischen Operationen gilt nur noch die Zahl und nicht mehr das hinter ihr Stehende, der Inhalt. In prägnanter Kürze sagt Adam, daB im Falle des Messens ""für den Begriffsinhalt eine Zahl oder ein sonstiges Symbol"" zeichnet (50), ja er identifiziert sogar das Messen mit der Begriffsbildung. Dieser Auffassung steht etwa jene von Löffelholz (51) gegenüber, für den die Quantität nicht mit dem Gegenstand identisch, vielmehr nur dessen Eigenschaft ist. ",122,"[124, 125, 864, 251]",942,2.016415859626611e+18,
2016415859626610904,W109684747,text,"In der betriebswirtschaftlichen Operationsforschung sind also die Zahlen von den die Entscheidung fällenden Menschen losgelöst, sie sind verselbständigt und gehorchen nur mehr mathematischen Gesetzen. In den operationsanalytischen Verfahrenstechniken sehen wir eine Selbstbewegung von Zahlen und Buchstaben nach formalen Regeln vor uns. Im Gegensatz hierzu ,entläBt"" die leistungsorientierte Betriebswirtschaftslehre ihre LeistungsgröBen nicht, sondern behält sie bei sich. Sie ist der Uberzeugung, daB von dem LeistungsmäBigen, an dem das GröBenelement haftet, nicht abgesehen werden kann, daB die Phänomene, die LeistungsgröBen, etwas Abgeleitetes, Sekundäres sind und daher als solches nicht von den MaBnahmen, Vorgängen, Leistungen trennbar sind. ",122,"[124, 263, 866, 444]",943,2.016415859626611e+18,
2016415859626610905,W109684747,text,"Aus dem Dargestellten ergibt es sich, da das operationsanalytische Modell nicht nur durch den ,Sprung vom Wort zur Zahl"" gekennzeichnet ist, sondern auch durch die Verselbständigung der Zahlen, durch deren Loslösung von ihrem Inhalt. ",122,"[126, 455, 871, 526]",944,2.016415859626611e+18,
2016415859626610906,W109684747,title,4. Die Modellkonstruktion ,122,"[367, 544, 623, 562]",945,,1.0
2016415859626610907,W109684747,text,"Die Modellkonstruktion besteht in der Formalisierung der Struktur betriebswirtschaftlicher Probleme, in der Transformierung der Probleme der Unternehmungsleitung in solche der Mathematiker und Statistiker. Da unter der Strukturierung das Ordnen von Informationen nach bestimmten Merkmalen verstanden wird, ist die Modellbildung ein Ordnungsvorgang. Die Wortsprache wird in eine Kalkülsprache übersetzt, d. h. die Phänomene werden mit Zahlen oder Symbolen versehen und diese in Beziehung zueinander gesetzt. Die Zahlen für den Modellbau stammen entweder aus der Vergangenheit oder sind Plandaten. Da die Modelle bzw. die sich aus ihnen ergebenden Rechenergebnisse Richtlinien, Standards sind, ist nicht nur darauf zu achten, dab die MaBstäbe bei späteren Modellkonstruktionen gleichbleiben (Forderung nach Beibehaltung des einmal gewählten Standards), sondern daβ diese Norm auch inhaltlich weitgehend richtig berechnet, konstruiert wird. Das ist auch eine der vier Forderungen, die Churchman, Ackoff, Arnoff (52) an ein Modell stellen. Die drei anderen sind: ",122,"[126, 575, 873, 832]",946,2.016415859626611e+18,
2016415859626610908,W109684747,text,"a) unwichtige Variable sollen auBerhalb des Modells bleiben, wichtige Variable dürfen nicht vergessen werden, c) die Beziehungen zwischen den GröBen müssen genau wiedergegeben werden. ",122,"[126, 840, 875, 904]",947,2.016415859626611e+18,
2016415859626610911,W109684747,text,"Operationsanalytische Modelle können verschiedene Formen annehmen. Im allgemeinen bestehen sie aus einem System von Gleichungen und Ungleichungen, wobei auch grundsätzlich nichts im Wege steht, Gleichungen höheren Grades einzubeziehen. Andere Formen von Modellen sind z. B. die Strukturmatrizen oder auch die bekannten Häufigkeitsverteilungen, wie die Normalverteilung, Binomialverteilung, Poissonverteilung u. a. ",123,"[122, 125, 873, 234]",950,2.016415859626611e+18,
2016415859626610912,W109684747,text,"In keiner Phase operationsanalytischen Arbeitens ist die Mitwirkung ausgebildeter Betriebswirtschafter wichtiger als im Stadium der Modellkonstruktion. Bei der Aufstellung der Modelle müssen alle betriebswirtschaftlichen Gegebenheiten berücksichtigt werden, und dazu bedarf es einer gründlichen Schulung bzw. Erfahrung auf betriebswirtschaftlichem Gebiet. Es besteht gerade in dieser Arbeitsphase die groBe Gefahr, daB eleganteren oder auch nur einfacheren mathematischen Ansätzen zuliebe betriebswirtschaftliche Erfordernisse geopfert werden, wenn nur Techniker, Mathematiker und Statistiker darüber beraten und kein Betriebswirtschafter herangezogen wird. ",123,"[124, 248, 877, 412]",951,2.016415859626611e+18,
2016415859626610913,W109684747,text,"Das substantielle betriebswirtschaftliche Problem mu aber immer den Vorrang vor dem formalen Lösungsweg haben, sonst ist das Ergebnis unbrauchbar. Die hohe Verantwortung des Betriebswirtschafters ergibt sich aus der klaren Funktionsteilung zwischen ihm und dem Operationsforscher. Menges (53) drückt das klar aus, wenn er feststellt, daB die Beurteilung, welche Faktoren als relevant oder nicht relevant zu gelten haben, ""grundsätzlich nicht im Kompetenzbereich des Ökonometrikers"" liegt. ,,Er hat die Betriebsführung lediglich aufzufordern, aus der Vielzahl von produktiven Faktoren des Betriebes eine Anzahl n als relevant auszusondern."" ",123,"[126, 425, 879, 590]",952,2.016415859626611e+18,
2016415859626610914,W109684747,text,"Operationsanalytische Modelle geben nicht das gesamte Bild des in Frage stehenden Problems wieder, sondern nur jenen Teil, der quantitativ erfaBbar ist. Das ist an und für sich schon ein Mangel, aber in gewissen Fällen und inssondere dann, wenn die Rechnung brauchbare Näherungslösungen bietet, immer noch akzeptabel. Bedenklich ist es aber, wenn aus der Reihe der quantitativen Variablen nur ein Teil in das Modell einbezogen wird und der Rest als irrelevant unberücksichtigt bleibt. ",123,"[130, 602, 881, 729]",953,2.016415859626611e+18,
2016415859626610915,W109684747,text,"Man kann nicht so ohne weiteres sagen, daB es auf eine Variable mehr oder weniger nicht ankomme und da man ruhig auf eine Veränderliche verzichten solle, wenn dadurch die Rechnung einfacher wird. Zweifellos wachsen mit der Einbeziehung von jeder zusätzlichen Variablen die formalen Schwierigkeiten für die mathematische Behandlung, aber man darf nicht wegen der leichteren Rechnung verfälschende Konzessionen an den Modellkonstrukteur machen. Vereinfachungen entsprechen in den seltensten Fällen den tatsächlichen Gegebenheiten. Auch erscheint uns die Vernachlässigung von Konstanten nicht so unbedeutend, wie beispielsweise Wittmann meint, welcher die Auffassung vertritt, daB durch die Mitdarstellung von invariablen GröBen das Bild nur belastet und an Informationen nichts gewonnen wird (54). ",123,"[133, 743, 885, 907]",954,2.016415859626611e+18,
2016415859626610918,W109684747,text,,124,"[126, 124, 864, 159]",957,2.016415859626611e+18,
2016415859626610919,W109684747,text,"Es hört sich bedenklich an, wenn davon gesprochen wird, daB das Hinzusetzen oder Wegnehmen von Bestandteilen das Modell verfeinern oder vergröbern könne. Es ist nur zu leicht möglich, dab es sich nicht vergröbert, sondern daB es verfälscht wird und daB es nicht verfeinert wird, sondern immer noch falsch bleibt. Die Umformungen und Erweiterungen können ohne Zweifel der Wirklichkeit näherkommen, und wir haben auch einen MaBstab dafür, ob ein Modell brauchbar ist oder nicht; es ist nämlich dann weitgehend zutreffend, wenn es nicht einfach, sondern kompliziert ist. Denn ein einfaches Modell kann die lebendige Realität im allgemeinen wohl nicht richtig erfassen, erst ein komplizierteres Modell nähert sich der Wirklichkeit an. ",124,"[126, 173, 866, 354]",958,2.016415859626611e+18,
2016415859626610920,W109684747,text,"ZugegebenermaBen sind manche für die Bildung eines Modells zu berücksichtigenden Einflüsse geringer als andere, manche Variable wirkungsvoller als andere. Welche dieser EinfluBfaktoren bzw. -gröBen jedoch vernachlässigt werden können, darf nicht von formalen, rechnerischen Überlegungen abhängen. Der Rechnende darf höchstens bedauern, daB ,wirklichkeitsnähere"" Modelle eine weit kompliziertere mathematische Behandlung bedingen, aber er darf nicht der leichteren Berechnung wegen ein einfacheres Modell konstruieren. Er muB es dem Betriebswirtschafter überlassen, zu entscheiden, welche Variable berücksichtigt werden müssen. Tinbergens Auffassung, daB der Wirtschaftstheoretiker nicht auf der Einbeziehung aller GröBen in das Problem beharren solle, muB auch an dieser Stelle kritisiert werden. ",124,"[126, 370, 871, 570]",959,2.016415859626611e+18,
2016415859626610921,W109684747,text,"Während man der Aufforderung, sich auf solche Variable bzw. Beziehungen zu konzentrieren, ,welche vermutlich die gröBte Rolle für diejenigen Zusammenhänge spielen, die man studiert"" (55), noch nachkommen kann, ist die Weisung, lediglich diese GröBen aufzunehmen, zu weitgehend. ",124,"[126, 586, 871, 657]",960,2.016415859626611e+18,
2016415859626610922,W109684747,text,"Der Vorgang der Modellkonstruktion zeichnet sich dadurch aus, daB zuerst zergliedert und dann die Ergebnisse von Teilproblemen zu einem Totalen durch Kopplung zusammengefat werden. Dieses Vorgehen gleicht weitgehend dem eines Konstrukteurs. Obwohl es wünschenswert wäre, schon am Beginn der Modellbildung ,,simultan"" zu optimieren, d. h. alle in Betracht kommenden Einfüsse mitzuverarbeiten, kann der Operationsforscher nicht anders vorgehen, als die einzelnen Phasen ,,sequential"" zu optimieren, d. h. eine nach der anderen. ",124,"[124, 671, 873, 798]",961,2.016415859626611e+18,
2016415859626610923,W109684747,text,"Beim Zusammenfügen der Teilresultate zu Endergebnissen wird das Modell gleichzeitig verifiziert, d. h. der Realität angepaBt. Alle nur denkbaren Situationen werden auf das abstrakte Modell so lange angelegt und das Modell dadurch abgewandelt, bis man eine weitgehende Anpassung an die Wirklichkeit feststellen kann. Inwieweit eine nachträgliche Verifizierung überhaupt möglich ist, hängt von dem Einzelproblem ab. Grundsätzlich müssen ihr Bedenken deshalb entgegengebracht werden, weil die Ergebnisse u. U. durch wesenswidrige Abstraktionen gewonnen wurden und daher nicht plötzlich der realen, gesellschaftlichen Wirtschaft gegenübergestellt werden können. Die Logik des Modells kann u. U. anders als jene des lebendigen Betriebsgeschehens sein. Man kann auch nicht ohne weiteres zuerst wirklichkeitsfremde Modelle konstruieren, diese berechnen und es dann dem Entscheidungsverantwortlichen überlassen, das aus unrichtigen Ansätzen entstandene Resultat der Realität anzupassen. ",124,"[124, 814, 873, 904]",962,2.016415859626611e+18,
2016415859626610926,W109684747,text,,125,"[122, 124, 875, 270]",965,2.016415859626611e+18,
2016415859626610927,W109684747,text,"Manche Vertreter der betriebswirtschaftlichen Operationsforschung sind sich der Mängel, die sich aus der Analyse von betrieblichen Teilproblemen ergeben, bewut; sie weisen darauf hin, da eine isolierte Optimierung des Verhaltens einzelner Organisationseinheiten nicht genüge und dab es erforderlich sei, alle Betriebsgeschehnisse koordinierend aufeinander abzustimmen. Um einen optimalen Plan zu gewährleisten, müsse sich jede Untersuchung auf das Gesamtsystem richten und nicht nur auf einen Teil des Ganzen. ",125,"[124, 287, 875, 415]",966,2.016415859626611e+18,
2016415859626610928,W109684747,text,"Ackoff (56) bemerkt, daB sich die Operationsforschung in zunehmendem MaBe wird damit beschäftigen müssen, die abstrakten Teilprozesse zu kombinieren und Modelle zu entwickeln, die mehrere Teilprozesse gleichzeitig darstellen. (""More and more attention will be turned to this need."") Cushen warnt davor, die Variablen zu separieren und sie als unabhängige Quantitäten zu behandeln. Reale Situationen seien voller Beispiele dafür, daB das Hauptproblem in der ,,Verwobenheit"" (interweaving) dieser sogenannten unabhängigen Variablen liege (57). In allen diesen Fällen wird erkannt, daB Leistungen für sich allein nicht möglich sind und daher auch nicht von den anderen Leistungen isoliert dargestellt werden können, wird gesehen, daB die eingesetzten Wirtschaftsmittel, gleichgültig, ob es sich um passive Güter oder um die Arbeit des Menschen handelt, tausendfach verflochten sind und sich ständig ändern. ",125,"[126, 431, 877, 649]",967,2.016415859626611e+18,
2016415859626610929,W109684747,text,"Trotz der immer wieder anzutreffenden Hinweise auf die Notwendigkeit, sich nicht in Teilanalysen zu verlieren, nicht zu vergessen, daB Lösungsvorschläge für Teilprobleme auch andere Probleme beeinflussen, bleiben ganzheitliche Erfordernisse bei der Modellbildung im allgemeinen auBer Betracht, und man begnügt sich mit Modellen betrieblicher Teilprobleme; ja das Kennzeichen der betriebswirtschaftlichen Operationsforschung besteht darin, betriebliche Sachverhalte aus dem Zusammenhang herauszulösen und isoliert zu behandeln. Es mu Käfer widersprochen werden, wenn er behauptet (58), daB die Verfahrensforschung ,,die Unternehmung grundsätzlich als ein einheitliches Ganzes"" betrachte. Sie tut es nicht, sondern sie sieht es als ein System, aus dem man jederzeit Teile herauslösen und für sich allein betrachten kann. Auch Frenckners Meinung (59), daB die Verfahrensforschung prinzipiell immer Totaloptima und nicht Partialoptima annehme, wird bezweifelt; desgleichen die Auffassung ",125,"[128, 667, 879, 905]",968,2.016415859626611e+18,
2016415859626610932,W109684747,text,"Kosiols (60), wonach die Operationsanalyse und -synthese dem Unternehmungsleiter ein Mittel an die Hand gebe, ,,die umfassenden Gesamtzusammenhänge und gegenseitigen Beziehungen der Teilfunktionen durchsichtig zu machen und damit dem komplexen Charakter der Wirklichkeit gerecht zu werden"". Es wird zwar davon gesprochen, daB man sich nicht mit betriebswirtschaftlichen Teilund Randproblemen beschäftigen dürfe und das Augenmerk auf umfassende Gesamtprobleme der Geschäftspolitik lenken müsse, aber im allgemeinen bleibt es bei dieser Forderung. ",126,"[122, 124, 864, 270]",971,2.016415859626611e+18,
2016415859626610933,W109684747,text,"Es ist in dieser Beziehung eher mit Hitch und McKean (61) übereinzustimmen, die mit aller Klarheit sagen, dab man ganz offensichtlich nicht alle Alternativen berücksichtigen könne und daB die errechnete Optimallösung immer imperfekt sein werde. Dies deshalb, weil in der Rechnung niemals die Gesamtheit aller kosten- und ertragsmäBigen Auswirkungen (the full range of effects) in Betracht gezogen werden könne. Hitch und McKean kommen daher auch zu dem Ergebnis, daB die Aufgabe der Operationsforschung unvermeidbar die unvollständige Optimierung sei. ",126,"[124, 280, 869, 426]",972,2.016415859626611e+18,
2016415859626610934,W109684747,text,"Es ist ganz offensichtlich, dab die Optimallösung für eine einzelne Abteilung oder für ein Teilproblem nicht notwendigerweise für die anderen Abteilungen oder Betriebsprobleme oder gar für die Gesamtunternehmung ebenfalls die beste Lösung sein mub. Bei Analysen einzelner Betriebsvorgänge läuft man leicht Gefahr, die indirekten Effekte zu vernachlässigen. Hitch und McKean wären aber keine zünftigen Operationsanalytiker, wenn sie nicht zu dem SchluB kämen, daB es immer noch besser sei, zu beweisen, daB diese Aktion jener vorgezogen werden sollte, als sich ein Leben lang damit zu beschäftigen, nach dem ,,Optimum optimorum"" zu suchen. ",126,"[124, 437, 873, 600]",973,2.016415859626611e+18,
2016415859626610935,W109684747,text,"Den Hinweis auf eine isolierte Betrachtungsweise betriebswirtschaftlicher Probleme finden wir auch bei Laβmann (62), der ja vorschlägt, von der Konzeption einer umfassenden Produktionsfunktion abzugehen und diese, wie es beispielsweise in der Linearplanung geschieht, in eine Vielzahl von Teil- und Abschnittsfunktionen aufzulösen. Diese Forderung ist betriebswirtschaftstheoretisch, insbesondere verfahrensmäBig, von eminenter Bedeutung; sie schlieBt nämlich die Behauptung ein, daB die Addition der Teiloptima das Gesamtoptimum der Unternehmung ergäbe. ",126,"[124, 615, 877, 761]",974,2.016415859626611e+18,
2016415859626610936,W109684747,title,5. Die Bedeutung der Annahmen bei der Modellkonstruktion ,126,"[193, 798, 806, 817]",975,,1.0
2016415859626610937,W109684747,text,"Zahlreiche Modellkonstruktionen beweisen, da® bei der Hinzufügung oder Weglassung von bestimmten Variablen oftmals formale rechnerische Uberlegungen dominieren. Es wird sehr viel mit Annahmen gerechnet, und zwar nur deshalb, weil die Ausrechnung einfacher wird. ",126,"[126, 833, 879, 905]",976,2.016415859626611e+18,
2016415859626610940,W109684747,text,"Es wird beispielsweise angenommen, dab ",127,"[122, 125, 519, 141]",979,2.016415859626611e+18,
2016415859626610941,W109684747,text,"die Nachfrage vom Marktpreis abhänge,   
ein Proze gleichmäBig kontinuierlich ablaufe,   
ein Faktor den Wert Null habe,   
eine GröBe sich verändere und alles andere gleichbleibe,   
die Variablen ohne Beobachtungsfehler gemessen wurden,   
die Anzahl der Verbraucher und deren Einkommen bekannt sei,   
alle Mittel unbeschränkt zur Verfügung stünden,   
sich nur zwei oder nur wenige Konkurrenten auf dem Markt befänden. ",127,"[164, 153, 841, 319]",980,2.016415859626611e+18,
2016415859626610942,W109684747,text,"Innerhalb der Annahmen stimmen alle Rechnungen, ist alles mathematisch widerspruchsfrei. Nun treffen aber Annahmen nicht immer zu; beispielsweise ist die Nachfrage nicht allein vom Marktpreis abhängig und schon gar nicht die mathematische Funktion des Preises. Sie wird wohl zum Teil durch den Marktpreis beeinfluBt, bei manchen Gütern stärker als bei anderen, aber sie ist nicht vollkommen von ihm abhängig. Die Menge eines Erzeugnisses, die ein Betrieb auf dem Markt absetzen kann, hängt neben dem Preis von der Qualität der Ware, der Wirksamkeit der Werbemanahmen, der Tradition und Gewohnheit der Konsumenten, dem Wissen über die günstigsten Einkaufsquellen, der Bequemlichkeit der Käufer, der politischen Lage usw. ab. AuBerdem sind die Unterstellungen, daB in der Nachfragefunktion die Anzahl der Verbraucher, die Wertschätzungen der Verbraucher, das Einkommen und die Preise der Güter bekannt seien, und ähnliches unrichtig. Wenn schon der Anbieter den Preis nicht als Grundlage für seine Entscheidungen nimmt — und das steht selbst bei Tinbergen (63) -, um wieviel weniger erst der Nachfrager. Es ist schwer einzusehen, was Tinbergen fordert, nämlich, daB der Wirtschaftstheoretiker — und das kann vollinhaltlich auf den Operationsforscher bezogen werden — nicht auf dem Standpunkt beharren sollte, ,daB neben dem Einkommen die Preise aller Güter die Nachfrage nach Butter beeinflussen, denn das macht es für den Statistiker unmöglich, zu messen"". Wir würden eher meinen, daB der Wirtschaftstheoretiker nicht nur nicht sollte, sondern grundsätzlich auf der Einbeziehung aller Faktoren beharren müBte. Man mu sich darüber im klaren sein, daB eine solche Einstellung an und für sich eine jede Messung fast unmöglich macht; worauf es aber an dieser Stelle ankommt, ist, zu fordern, daB anerkannt und berücksichtigt wird, dab sich die Betriebswirtschaft nicht ganz in Formeln einfangan läBt, sondern wie jede lebendige Institution viel reicher ist, als Formeln jemals wiedergeben können. Die Theorie muB in erster Linie eine qualitative Leistungslehre sein. Erst von dieser Basis aus können LeistungsgröBen entwickelt und zu einer LeistungsgröBenlehre, also beispielsweise auch zur betriebswirtschaftlichen Operationsforschung, ausgebaut werden. Die Bildung von Modellen und das Arbeiten mit diesen ist dann zu bejahen, wenn erstens nicht versucht wird, unquantifizierbare Leistungen, sondern nur quantifizierbare zahlenmäBig zu erfassen, und wenn zweitens Ergebnisse zu erwarten sind, die brauchbare Näherungslösungen bieten. Es kommt also darauf an, den Vorrang der Substanzwissenschaft ,,Betriebswirtschaftslehre"" vor den Formalwissenschaften herauszustellen. ",127,"[126, 327, 875, 910]",981,2.016415859626611e+18,
2016415859626610946,W109684747,text,,128,"[124, 125, 869, 215]",985,2.016415859626611e+18,
