block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016410525138817254,W1040111410,equation,"$$
\begin{array} { r } { V ( k , \omega ) = \left\{ \begin{array} { l l } { 0 } & { \mathrm { i f ~ } k = 0 , \omega \leq 0 , } \\ { - \infty } & { \mathrm { i f ~ } k = 0 , \omega > 0 , } \\ { \operatorname* { m a x } _ { \scriptstyle { k } \in { Z _ { k } } } [ R _ { k } ( S ) + V ( k - 1 , \omega - j _ { S , k } ) ] } \\ { \mathrm { ~ o t h e r w i s e } . } \end{array} \right. } \end{array}
$$",8,"[540, 669, 866, 747]",148,2.0164105251388173e+18,
2016410525138817255,W1040111410,text,"We carry out the above DP for integers $k$ and $\omega$ such that $0 \leq k \leq K$ and $0 \leq \omega \leq \rho$ .Each iteration requires a search over $O ( | Z _ { k } | ) = O ( | \mathcal { L } _ { k } | ^ { 2 } )$ elements. Therefore, the running time of the DP scales as $O ( K \rho \operatorname* { m a x } _ { k } \vert Z _ { k } \vert ) =$ $O ( K ^ { 2 } \operatorname* { m a x } _ { k } \bar { | } \mathcal { L } _ { k } | ^ { 2 } / \varepsilon )$ because $\rho = O ( K / \varepsilon )$ .We first show that the DP above indeed obtains the desired approximation . ",8,"[513, 755, 905, 861]",149,2.0164105251388173e+18,
2016410525138817256,W1040111410,text,"Lemma 3.2 (Pure Showcase DP Approximation). For given t and $q ,$ , if there exists an S such that ",8,"[511, 867, 905, 898]",150,2.0164105251388173e+18,
2016410525138817257,W1040111410,equation,"$$
\sum _ { k } R _ { k } ( S _ { k } ) \geq q \quad a n d \quad \sum _ { k } \log D _ { k } ( S _ { k } ) \geq t ,
$$",8,"[558, 905, 848, 936]",151,2.0164105251388173e+18,
2016410525138817258,W1040111410,discarded,"Dzyabura and Jagabathula: Offline Assortment Optimization with an Online Channel Management Science, 2018, vol. 64, no. 6, pp. 27672786, $\circledcirc$ 2017 INFORMS ",8,"[439, 47, 905, 70]",152,2.0164105251388173e+18,
2016410525138817259,W1040111410,discarded,2774 ,8,"[93, 58, 127, 69]",153,2.0164105251388173e+18,
2016410525138817260,W1040111410,discarded,,8,"[0, 176, 22, 829]",154,2.0164105251388173e+18,
2016410525138817261,W1040111410,text,then the DP (8) terminates with  such that ,9,"[91, 88, 382, 104]",155,2.0164105251388173e+18,
2016410525138817262,W1040111410,equation,"$$
\sum _ { k } R _ { k } ( \hat { S } _ { k } ) \geq q \quad a n d \quad \sum _ { k } \log D _ { k } ( \hat { S } _ { k } ) \geq ( 1 - 2 \varepsilon ) t .
$$",9,"[112, 114, 452, 146]",156,2.0164105251388173e+18,
2016410525138817263,W1040111410,text,"The lemma is proved in Online Appendix $\scriptstyle \mathrm { A , }$ Section A.1. The precise algorithm is summarized below. ",9,"[91, 156, 483, 188]",157,2.0164105251388173e+18,
2016410525138817264,W1040111410,text,"Algorithm 1 (FPTAS for (Pure SHowcase ProFIt Max)) Input. Tolerance parameter $\varepsilon > 0$ and problem inputs $R _ { k } ( S )$ and $D _ { k } ( S )$ for all $S \in Z _ { k }$ and $k = 1 , \ldots , K$ . ",9,"[91, 195, 483, 242]",158,2.0164105251388173e+18,
2016410525138817265,W1040111410,text,"Step 1. Define $\tau _ { \mathrm { m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ( \mathcal { L } _ { k } ^ { + } ) }$ and $\tau _ { \operatorname* { m a x } } : =$ $e ^ { - \sum _ { k } ^ { - } \log D _ { k } ( \mathcal { L } _ { k } ^ { - } ) }$ Create the $\varepsilon$ grid $\mathcal { T }$ of the interval $[ \tau _ { \mathrm { m i n } } , \tau _ { \mathrm { m a x } } ]$ such that $\mathcal { T } : = \{ \tau _ { \mathrm { m i n } } ( 1 + \varepsilon ) ^ { i } \colon i = 0 , 1 , \ldots , I \}$ with $I = \log ( \tau _ { \mathrm { m a x } } / \tau _ { \mathrm { m i n } } ) / \log ( 1 + \varepsilon )$ . ",9,"[91, 241, 483, 304]",159,2.0164105251388173e+18,
2016410525138817266,W1040111410,text,"Step 2. For $\tau \in \mathcal { T }$ do define $t = - 1 0 \mathrm { g } \tau$ : determine $\hat { S } _ { \tau }$ by solving the DP with inputs $t$   
and $\varepsilon / | \mathrm { l o g } \tau _ { \mathrm { m i n } } |$ . ",9,"[91, 304, 483, 361]",160,2.0164105251388173e+18,
2016410525138817267,W1040111410,text,Output. Subset $\hat { S }$ that maximizes the profit from the collection $\{ \hat { S } _ { \tau } \colon \tau \in \mathcal { T } \}$ . ,9,"[91, 364, 485, 395]",161,2.0164105251388173e+18,
2016410525138817268,W1040111410,text,We now show that the above scheme produces an ε approximation of the optimal solution with computational complexity that is polynomial in $1 / \varepsilon$ and $K$ . ,9,"[91, 404, 483, 450]",162,2.0164105251388173e+18,
2016410525138817269,W1040111410,text,"Theorem 3.4 (FPTAS for (Pure SHowCAse ProFIT Max)). Algorithm 1 produces a $1 \ : - \ : 8 \varepsilon$ optimal solution in $O ( K ^ { 2 } \operatorname* { m a x } _ { k } \vert \mathcal { L } _ { k } \vert ^ { 2 } \vert \log \tau _ { \operatorname* { m i n } } \vert \log ( \tau _ { \operatorname* { m a x } } / \tau _ { \operatorname* { m i n } } ) / ( \varepsilon \log ( 1 ~ + ~ \varepsilon ) ) )$ running time, where $\tau _ { \mathrm { m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ( \mathcal { L } _ { k } ^ { + } ) }$ and $\tau _ { \mathrm { m a x } } : =$ $e ^ { - \sum _ { k } \log \mathbf { \breve { D } } _ { k } ( \mathcal { L } _ { k } ^ { - } ) }$ . ",9,"[91, 458, 485, 534]",163,2.0164105251388173e+18,
2016410525138817270,W1040111410,title,3.2. General Showcase Decision,9,"[93, 550, 341, 564]",164,2.0164105251388173e+18,2.0
2016410525138817271,W1040111410,text,"We now consider the more general setting in which the population comprises both online- and offline-type customers. Recall that both segments visit the offline store. The offline segment of customers chooses from the assortment offered offline, whereas the online segment chooses from the assortments offered both online and offline. Let $\alpha$ and $1 - \alpha$ denote the sizes of the offline and online segments of customers, respectively, for some $\alpha \in ( 0 , 1 )$ Our goal, then, is to find the profit maximizing assortment of products to carry in the store, i.e., to solve problem (GeNERAL SHowCAse ProFIT Max), restated here: ",9,"[93, 566, 485, 748]",165,2.0164105251388173e+18,
2016410525138817272,W1040111410,equation,"$$
\operatorname* { m a x } _ { M \subseteq \mathcal { X } } R ^ { \mathrm { g e n e r a l } } ( M ) = \alpha \sum _ { x \in M } p _ { x } Q _ { x } ( M ) + ( 1 - \alpha ) \sum _ { x \in \mathcal { X } } p _ { x } P _ { x } ( M ) .
$$",9,"[89, 758, 475, 791]",166,2.0164105251388173e+18,
2016410525138817273,W1040111410,text,3.2.1. Sales Maximization. The sales maximization problem is obtained by setting $p _ { \mathbf { x } } = 1$ for all $\mathbf { \boldsymbol { x } } \in \mathcal { X }$ in the optimization problem above. The sales maximizing assortment has the following structure: ,9,"[91, 801, 485, 863]",167,2.0164105251388173e+18,
2016410525138817274,W1040111410,text,"Theorem 3.5 (General Showcase Sales Max Solution Structure). The optimal solution $M ^ { * }$ to the optimization problem $\begin{array} { r } { \begin{array} { r } { \operatorname* { m a x } _ { M \subseteq \mathcal { X } } \alpha \sum _ { \mathbf { x } \in M } Q _ { \mathbf { x } } ( M ) + ( 1 - \alpha ) \sum _ { \mathbf { x } \in \mathcal { X } } P _ { \mathbf { x } } ( M ) } \end{array} } \end{array}$ is of the form $M ^ { * } = S _ { 1 } ^ { * } \times \cdots \times S _ { K } ^ { * } ,$ with $\mathcal { L } _ { k } ^ { + } \subseteq S _ { k }$ for all $k$ . ",9,"[91, 871, 486, 934]",168,2.0164105251388173e+18,
2016410525138817275,W1040111410,text,"We note the following implications of Theorem 3.5. First, the sales maximizing assortment can be obtained by searching through the attribute space, as opposed to the space of subsets of products. Second, it is optimal to offer all the undervalued attribute levels. This is because offering an undervalued attribute level in the offline store increases its attractiveness, resulting in higher sales from both online and offline customers. ",9,"[513, 88, 905, 208]",169,2.0164105251388173e+18,
2016410525138817276,W1040111410,text,"On the other hand, offering an overvalued attribute decreases the attractiveness of the attribute level and, hence, decreases sales from the online-type customers, but increases the offered selection and, hence, increases sales from the offline type. Therefore, the optimal offering of overvalued attribute levels should balance sales from both customer types. By contrast, if the market consists of only the online-type customers (reducing the problem to pure showcase sales maximization), then the offline channel becomes a pure ""information"" channel (as above), and it is optimal to ""hide"" all the overvalued attribute levels. If, on the other hand, the market consists of only the offline-type customers (reducing the problem to the classic single-channel sales optimization), then the offline channel becomes a pure ""sales"" channel (by restricting the selection of products), and it is optimal to offer all the overvalued attribute levels. When there is a mix of offline- and online-type customers, the offline channel becomes both an information and a sales channel, and the overvalued attribute levels should be chosen to balance providing (or hiding) information and driving sales from the offline channel. ",9,"[513, 210, 905, 554]",170,2.0164105251388173e+18,
2016410525138817277,W1040111410,text,"Unfortunately, determining the optimal offering of overvalued attribute levels is computationally challenging. Specifically, unlike the pure showcase setting, we show that even sales maximization is NP-hard to solve: ",9,"[513, 556, 905, 630]",171,2.0164105251388173e+18,
2016410525138817278,W1040111410,text,"Theorem 3.6 (HardnesS of (GENERAL SHowCAsE PROFIT MAx)). The following decision problem is NP-complete: for any $Q \geq 0$ , is there a subset $M \subseteq { \mathcal { X } }$ such that ",9,"[511, 637, 905, 683]",172,2.0164105251388173e+18,
2016410525138817279,W1040111410,equation,"$$
\alpha \sum _ { \pmb { x } \in M } Q _ { \pmb { x } } ( M ) + ( 1 - \alpha ) \sum _ { \pmb { x } \in \mathcal { X } } P _ { \pmb { x } } ( M ) \geq Q ?
$$",9,"[571, 690, 834, 722]",173,2.0164105251388173e+18,
2016410525138817280,W1040111410,text,"The theorem is proved in Online Appendix $\scriptstyle \mathrm { A , }$ Section A.2. The reduction is from the partition problem. ",9,"[511, 731, 903, 762]",174,2.0164105251388173e+18,
2016410525138817281,W1040111410,text,"3.2.2. Profit Maximization. The profit maximization problem is more challenging. Because the offline segment of customers is impacted by particular product configurations, as opposed to only the attributes, the problem cannot be solved in the attribute space. In fact, even the $\alpha = 1$ case is in general hard to solve. When $\alpha = 1$ , the problem reduces to finding the profit maximizing assortment for a single channel under the MNL model. It is known that the single-channel profit maximizing assortment is one of the profit-ordered assortments (Talluri and Van Ryzin 2004, Rusmevichientong et al. 2010), but because the universe of products is exponentially (in K) large, finding the best subset is computationally challenging, except when the optimal subset has polynomial (in $K$ )size (Gallego et al. 2016). ",9,"[513, 767, 905, 933]",175,2.0164105251388173e+18,
2016410525138817282,W1040111410,discarded,"Dzyabura and Jagabathula: Offline Assortment Optimization with an Online Channel Management Science, 2018, vol. 64, no. 6, pp. 27672786, $\textcircled { \circ } 2 0 1 7$ INFORMS ",9,"[91, 47, 558, 70]",176,2.0164105251388173e+18,
2016410525138817283,W1040111410,discarded,2775 ,9,"[870, 58, 905, 69]",177,2.0164105251388173e+18,
2016410525138817284,W1040111410,discarded,,9,"[0, 176, 22, 827]",178,2.0164105251388173e+18,
2016410525138817285,W1040111410,text,,10,"[91, 88, 485, 148]",179,2.0164105251388173e+18,
2016410525138817286,W1040111410,text,"A key source of hardness with (GENERAL SHowCASE Profit Max) is that we need to search over subsets $M \subseteq { \mathcal { X } }$ of products as opposed to subsets of attribute levels; indeed, for a given subset S of attribute levels, we obtain different profits from different sets $M$ that achieve S. Therefore, to make the problem tractable, we restrict the search to the collection of assortments $\{ S _ { 1 } \times \cdots \times S _ { K }$ : $S _ { k } \subseteq { \mathcal { L } } _ { k }$ for $1 \leq k \leq K \}$ . This restriction5 can be justified by noting that customers tend to extrapolate attribute combinations based on what they have been exposed to. For instance, if an offline-type customer is exposed to a large red bag and a small blue bag, then she may infer the availability of a large blue bag and choose from the subset $S _ { 1 } \times \cdots \times S _ { k }$ when the attribute levels $\left( S _ { 1 } , \ldots , S _ { K } \right)$ are offered in the store, even though not all products in $S _ { 1 } \times \cdots \times S _ { k }$ are offered. ",10,"[91, 148, 485, 391]",180,2.0164105251388173e+18,
2016410525138817287,W1040111410,text,"With the above restriction, we arrive at an optimization problem that can be solved in the attribute space and admits an FPTAS. In particular, the profit function can now be simplified as follows: ",10,"[91, 392, 485, 452]",181,2.0164105251388173e+18,
2016410525138817288,W1040111410,text,Lemma 3.3 (Restricted Showcase Profit). ,10,"[91, 459, 374, 474]",182,2.0164105251388173e+18,
2016410525138817289,W1040111410,equation,"$$
\begin{array} { c } { { \displaystyle R ^ { \mathrm { g e n e r a l } } ( \mathbf { S } ) = \sum _ { \mathrm { c } \in \{ 0 , \mathrm { o f f } \} } \alpha ^ { \mathrm { c } } \frac { \sum _ { k = 1 } ^ { K } R _ { k } ^ { \mathrm { c } } ( S _ { k } ) } { 1 + 1 / D ^ { \mathrm { c } } ( \mathbf { S } ) } , \quad w h e r \alpha } } \\ { { \displaystyle R _ { k } ^ { \mathrm { c } } ( S _ { k } ) = \frac { b _ { k } ^ { \mathrm { c } } + \sum _ { l \in S _ { k } } r _ { k l } \delta _ { k l } ^ { \mathrm { c } } } { D _ { k } ^ { \mathrm { c } } ( S _ { k } ) } , D _ { k } ^ { \mathrm { c } } ( S _ { k } ) = d _ { k } ^ { \mathrm { c } } + \sum _ { l \in S _ { k } } \delta _ { k l } ^ { \mathrm { c } } , } } \\ { { \displaystyle D ^ { \mathrm { c } } ( \mathbf { S } ) = \prod _ { k = 1 } ^ { K } D _ { k } ^ { \mathrm { c } } ( S _ { k } ) , } } \end{array}
$$",10,"[106, 483, 437, 607]",183,2.0164105251388173e+18,
2016410525138817290,W1040111410,text,"with $\begin{array} { r } { b _ { k } ^ { \mathrm { { o n } } } : = \sum _ { l \in \mathcal { L } _ { k } } r _ { k l } e ^ { w _ { k l } ^ { \mathrm { { o n } } } } , d _ { k } ^ { \mathrm { { o n } } } : = \sum _ { l \in \mathcal { L } _ { k } } e ^ { w _ { k l } ^ { \mathrm { { o n } } } } . } \end{array}$ and $\delta _ { k l } ^ { \mathrm { o n } } : = e ^ { w _ { k l } ^ { \mathrm { o f f } } } -$ for all $k$ Furrthermore, $b _ { k } ^ { \mathrm { o f f } } , d _ { k } ^ { \mathrm { o f f } } = 0$ and f := e of f for all $k$ . ",10,"[89, 616, 485, 665]",184,2.0164105251388173e+18,
2016410525138817291,W1040111410,text,"The lemma is proved in Online Appendix $\scriptstyle \mathrm { A , }$ Section A.2. The decision problem now reduces to ",10,"[91, 674, 485, 704]",185,2.0164105251388173e+18,
2016410525138817292,W1040111410,equation,"$$
\operatorname* { m a x } _ { \substack { \mathbf { S } \in 2 ^ { \mathcal { L } _ { 1 } } \times \cdots \times 2 ^ { \mathcal { L } _ { K } } } } \sum _ { \mathbf { c } \in \left\{ \mathrm { o n } , \mathrm { o f f } \right\} } \alpha ^ { \mathrm { c } } \frac { \sum _ { k } R _ { k } ^ { \mathrm { c } } ( S _ { k } ) } { 1 + \exp ( - \sum _ { k = 1 } ^ { K } \log D _ { k } ^ { \mathrm { c } } ( S _ { k } ) ) } .
$$",10,"[119, 713, 457, 753]",186,2.0164105251388173e+18,
2016410525138817293,W1040111410,text,(REsTRictED SHowCAse ProfiT Max) ,10,"[230, 753, 485, 766]",187,2.0164105251388173e+18,
2016410525138817294,W1040111410,text,"Because sales maximization is a special case of (ResTRictED SHowCAsE ProfIT Max), it followS from Theorem 3.6 that the above problem is NP-hard. Therefore, we extend the ideas from the pure showcase setting to obtain an FPTAS. As above, we first consider the following maximization problem: ",10,"[91, 767, 486, 857]",188,2.0164105251388173e+18,
2016410525138817295,W1040111410,equation,"$$
\begin{array} { r l } { \displaystyle \operatorname* { m a x } _ { { \bf S } \in 2 ^ { \mathcal { L } _ { 1 } } \times \dots \times 2 ^ { \mathcal { L } _ { K } } } \sum _ { { \bf C } \in \{ \mathrm { o n } , \mathrm { o f f } \} } \alpha ^ { \mathrm { c } } \frac { \sum _ { k } R _ { k } ^ { \mathrm { c } } ( S _ { k } ) } { 1 + e ^ { - t _ { \mathrm { c } } } } } & { } \\ { \mathrm { s . t . } ~ \sum _ { k } \log D _ { k } ^ { \mathrm { c } } ( S _ { k } ) \ge t _ { \mathrm { c } } , ~ } & { { \sf c } \in \{ \mathrm { o n } , \mathrm { o f f } \} . } \end{array}
$$",10,"[122, 866, 452, 938]",189,2.0164105251388173e+18,
2016410525138817296,W1040111410,text,"We solve the above optimization problem by approximately satisfying the constraints through a DP formulation. For any $\varepsilon > 0$ define $j _ { S , k } ^ { \mathrm { c } } : = \lfloor \log \mathsf { D } _ { k } ^ { \mathrm { c } } ( S ) / ( \varepsilon t _ { \mathrm { c } } / K ) \rfloor$ for $\mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \}$ .Furthermore, let $\rho : = \lfloor K / \varepsilon \rfloor - K$ Now define the DP value function: ",10,"[511, 88, 905, 162]",190,2.0164105251388173e+18,
2016410525138817297,W1040111410,equation,"$$
V ( k , \omega _ { \mathrm { o n } } , \omega _ { \mathrm { o f f } } ) = \operatorname* { m a x } _ { \substack { \mathrm { S } \in 2 ^ { \mathcal { L } _ { 1 } } \times \dots \times 2 ^ { \mathcal { L } _ { K } } } } \sum _ { \mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \} } \alpha ^ { \mathrm { c } } \frac { \sum _ { 1 \leq k ^ { \prime } \leq k } R _ { k ^ { \prime } } ^ { \mathrm { c } } \left( S _ { k } \right) } { 1 + e ^ { - t _ { \mathrm { c } } } }
$$",10,"[517, 165, 897, 236]",191,2.0164105251388173e+18,
2016410525138817298,W1040111410,text,"Our goal is to compute $V ( K , \rho , \rho )$ , for which we use the following DP recursion: ",10,"[511, 241, 905, 271]",192,2.0164105251388173e+18,
2016410525138817299,W1040111410,equation,"$$
\begin{array} { r l } & { V ( k , \omega _ { \mathrm { o n } } , \omega _ { \mathrm { o f f } } ) } \\ & { = \left\{ \begin{array} { l l } { 0 \qquad \mathrm { i f ~ } k = 0 , \omega _ { \mathrm { o n } } , \omega _ { \mathrm { o f f } } \leq 0 , } \\ { - \infty \qquad \mathrm { i f ~ } k = 0 , \omega _ { \mathrm { o n } } > 0 \mathrm { ~ o r ~ } \omega _ { \mathrm { o f f } } > 0 , } \\ { \displaystyle \operatorname* { m a x } _ { s \in 2 ^ { \mathcal { E } _ { k } } } \biggl [ \sum _ { \mathrm { c } } \nu _ { \mathrm { c } , k } ( S ) + V ( k - 1 , \omega _ { \mathrm { o n } } - j _ { S , k } ^ { \mathrm { o n } } , \omega _ { \mathrm { o f f } } - j _ { S , k } ^ { \mathrm { o f f } } ) \biggr ] } \\ { \qquad \mathrm { o t h e r w i s e } , } \end{array} \right. } \end{array}
$$",10,"[521, 276, 888, 387]",193,2.0164105251388173e+18,
2016410525138817300,W1040111410,text,"where we used $\nu _ { \mathtt { c } , k } ( S ) : = \alpha ^ { \mathtt { c } } R _ { k } ^ { \mathtt { c } } ( S ) / ( 1 + e ^ { - t _ { \mathtt { c } } } )$ for compactness of notation. We carry out the above DP for integers $k$ and $\omega _ { \mathsf { c } }$ such that $0 \leq k \leq K$ and $0 \leq$ $\omega _ { \mathsf { c } } \leq \rho$ for $\mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \}$ . Each iteration requires a search over $O ( | 2 ^ { \mathcal { L } _ { k } } | ) = O ( 2 ^ { | \mathcal { L } _ { k } | } )$ elements. Therefore, the running time of the DP is $O ( K \rho ^ { 2 } \operatorname* { m a x } _ { k } 2 ^ { | \mathcal { L } _ { k } | } ) =$ $O ( K ^ { 3 } \operatorname* { m a x } _ { k } 2 ^ { | \mathcal { L } _ { k } | } / \varepsilon ^ { 2 } )$ because $\rho = O ( K / \varepsilon )$ .We first show that the DP above solves the desired optimization problem approximately. ",10,"[513, 391, 905, 527]",194,2.0164105251388173e+18,
2016410525138817301,W1040111410,text,"Lemma 3.4 (Restricted Showcase DP Approximation). For given $t _ { \mathrm { o n } } , t _ { \mathrm { o f f } } ,$ and $q .$ , if there exists an S such that ",10,"[509, 531, 903, 563]",195,2.0164105251388173e+18,
2016410525138817302,W1040111410,equation,"$$
\begin{array} { c } { { \displaystyle \sum _ { \tt c \in \{ o n , o f f \} } { \alpha ^ { \tt c } \frac { \sum _ { k } R _ { k } ^ { \tt c } ( S _ { k } ) } { 1 + e ^ { - t _ { \tt c } } } \geq q \quad a n d } } } \\ { { \displaystyle \sum _ { k = 1 } ^ { K } \log D _ { k } ^ { \tt c } ( S _ { k } ) \geq t _ { \tt c } , \quad { \tt c } \in \{ \mathrm { o n } , \mathrm { o f f } \} , } } \end{array}
$$",10,"[584, 568, 831, 648]",196,2.0164105251388173e+18,
2016410525138817303,W1040111410,text,then the DP described above terminates with solution $\hat { \bf S }$ such that ,10,"[511, 654, 905, 684]",197,2.0164105251388173e+18,
2016410525138817304,W1040111410,equation,"$$
\begin{array} { r l } { \displaystyle \sum _ { \mathfrak { c } \in \{ \mathrm { o n } , \mathrm { o f f } \} } \alpha ^ { \mathfrak { c } } \frac { \sum _ { k } R _ { k } ^ { \mathfrak { c } } ( \hat { S } _ { k } ) } { 1 + e ^ { - t _ { \mathfrak { c } } } } \geq q } & { a n d } \\ { \displaystyle \sum _ { k = 1 } ^ { K } \log D _ { k } ^ { \mathfrak { c } } ( \hat { S } _ { k } ) \geq ( 1 - 2 \varepsilon ) t _ { \mathfrak { c } } , } & { { } \mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \} . } \end{array}
$$",10,"[557, 686, 857, 770]",198,2.0164105251388173e+18,
2016410525138817305,W1040111410,text,"The lemma is proved in Online Appendix $\scriptstyle \mathrm { A , }$ Section A.2. The precise algorithm is summarized below. ",10,"[511, 773, 905, 804]",199,2.0164105251388173e+18,
2016410525138817306,W1040111410,text,Algorithm 2 (FPTAS for (RESTRICTED SHOWCASE PROFIT Max)) ,10,"[511, 809, 905, 838]",200,2.0164105251388173e+18,
2016410525138817307,W1040111410,text,"Input. Tolerance parameter $\varepsilon > 0$ and problem inputs $R _ { k } ^ { \mathsf { c } } ( S )$ and $D _ { k } ^ { \mathsf { c } } ( S )$ for all $S \in { 2 ^ { \mathcal { L } _ { k } } }$ , $1 \leq k \leq K ,$ and ${ \textsf { c } } \in$ $\{ \mathrm { o n } , \mathrm { o f f } \}$ . ",10,"[511, 839, 905, 882]",201,2.0164105251388173e+18,
2016410525138817308,W1040111410,text,"Step 1. Define $\tau _ { \mathrm { o n , m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o n } } ( \mathcal { L } _ { k } ^ { + } ) }$ and $\tau _ { \mathrm { o n , m a x } } : =$ $e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o n } } ( \mathcal { L } _ { k } ^ { - } ) }$ Similarly $\tau _ { \mathrm { o f f , m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o f f } } ( \mathcal { L } _ { k } ) }$ and $\tau _ { \mathrm { o n , m a x } } : = e ^ { - \sum _ { k } \mathrm { m i n } _ { l \in \mathcal { L } _ { k } } \log \delta _ { k l } ^ { \mathrm { o f f } } }$ Crate the $\varepsilon$ grid $\mathcal { T } _ { \mathtt { c } }$ of the interval $\left[ \tau _ { \mathrm { c , m i n } } , \tau _ { \mathrm { c , m a x } } \right]$ such that $\mathcal { T } _ { \mathsf { c } } : = \{ \tau _ { \mathsf { c } , \operatorname* { m i n } } ( 1 + \varepsilon ) ^ { j }$ $j =$ $0 , 1 , \ldots , J _ { \mathsf { c } } \}$ with $J _ { \mathrm { c } } = \log ( \tau _ { \mathrm { c , m a x } } / \tau _ { \mathrm { c , m i n } } ) / \log ( 1 + \varepsilon ) .$ for $\complement \in$ $\{ \mathrm { o n } , \mathrm { o f f } \}$ . ",10,"[509, 882, 905, 935]",202,2.0164105251388173e+18,
2016410525138817309,W1040111410,discarded,"Dzyabura and Jagabathula: Offline Assortment Optimization with an Online Channel Management Science, 2018, vol. 64, no. 6, pp. 27672786, $\circledcirc$ 2017 INFORMS ",10,"[437, 47, 905, 70]",203,2.0164105251388173e+18,
2016410525138817310,W1040111410,discarded,2776 ,10,"[93, 58, 127, 69]",204,2.0164105251388173e+18,
2016410525138817311,W1040111410,discarded,,10,"[0, 179, 22, 830]",205,2.0164105251388173e+18,
2016410525138817312,W1040111410,text,,11,"[91, 87, 486, 133]",206,2.0164105251388173e+18,
2016410525138817313,W1040111410,text,"Step 2. For $\tau = ( \tau _ { \mathrm { o n } } , \tau _ { \mathrm { o f f } } ) \in \mathcal { T } _ { \mathrm { o n } } \times \mathcal { T } _ { \mathrm { o f f } }$ do define $t _ { \mathrm { c } } = - \log \tau _ { \mathrm { c } } , \mathsf { c } \in \{ \mathrm { o n } , \mathrm { o f f } \}$ : determine $\hat { \mathbf { S } } _ { \tau }$ by solving the DP with inputs $t _ { \mathrm { o n } } ,$   
$t _ { \mathrm { o f f } } ,$ and $\varepsilon / | \mathrm { l o g } \tau ^ { * } | ,$ where $\tau ^ { * } = \operatorname* { m i n } \{ \tau _ { \mathrm { o n , m i n } } , \tau _ { \mathrm { o f f , m i n } } \}$ .   
Output. Solution $\hat { \bf S }$ that maximizes the expected profit   
from the collection $\{ \hat { \mathbf { S } } _ { \tau } \colon \tau \in \mathcal { T } _ { \mathrm { o n } } \times \mathcal { T } _ { \mathrm { o f f } } \}$ . ",11,"[91, 135, 485, 227]",207,2.0164105251388173e+18,
2016410525138817314,W1040111410,text,We now show that the algorithm above is indeed an FPTAS. ,11,"[91, 234, 485, 265]",208,2.0164105251388173e+18,
2016410525138817315,W1040111410,text,"Theorem 3.7 (FPTAS for (RESTRICTED SHOWCASE PROFIT Max)). Algorithm 2 produces a $1 - 8 \varepsilon$ optimal solution with a running time of $O ( K ^ { 3 } \operatorname* { m a x } _ { k } \dot { 2 } ^ { \vert \mathcal { L } _ { k } \vert } \log ^ { 2 } \tau ^ { * }$ . $\log ( \tau _ { \mathrm { o n , m a x } } / \tau _ { \mathrm { o n , m i n } } ) \log ( \tau _ { \mathrm { o f f , m a x } } / \tau _ { \mathrm { o f f , m i n } } ) / ( \varepsilon ^ { 2 } \log ^ { 2 } ( 1 + \varepsilon ) ) ) ,$ . where $\tau _ { \mathrm { o n , m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o n } } ( \mathcal { L } _ { k } ^ { + } ) } .$ $\tau _ { \mathrm { o n , m a x } } : = e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o n } } ( \mathcal { L } _ { k } ^ { - } ) } ,$ $\tau _ { \mathrm { o f f , m i n } } : = e ^ { - \sum _ { k } \log D _ { k } ^ { \mathrm { o f f } } ( \mathcal { L } _ { k } ) } ,$ $\tau _ { \mathrm { o n , m a x } } : = e ^ { - \sum _ { k } \mathrm { m i n } _ { l \in \mathcal { L } _ { k } } \log \delta _ { k l } ^ { \mathrm { o H } } }$ ,and $\tau ^ { * } = \operatorname* { m i n } \{ \tau _ { \mathrm { o n , m i n } } , \tau _ { \mathrm { o f f , m i n } } \}$ . ",11,"[91, 273, 485, 386]",209,2.0164105251388173e+18,
2016410525138817316,W1040111410,text,"The theorem is proved in Online Appendix A, Section A.2. ",11,"[91, 393, 483, 424]",210,2.0164105251388173e+18,
2016410525138817317,W1040111410,title,3.3. Integer-Programming-Based Heuristic,11,"[91, 439, 419, 454]",211,2.0164105251388173e+18,2.0
